2M17300861+5440161 1420907848763189376 2.69 4452 -1.10  -796.03    13.43    13.99    12.74     0.110  2280 14.87   nan    1.07 0 1
2M17301930-2931039 4058803743233381504 2.74 4376 -0.36  -525.87    18.71 -9999.00 -9999.00 -9999.000 -9999  7.29   nan    2.27 0 0
2M17304547-3827391 5961986975713302656 3.18 4305 -0.01  -604.28    17.40    18.92    16.02     4.069  4920 11.13   nan    1.69 0 0
2M17305520-2343237 4110644380835750400 2.33 4232 -0.38  -318.87    15.07    16.44    13.89     3.105  4849 15.85   nan    0.99 0 0
2M17313449-3113523 4058311063314992512 3.44 4428 -0.27  -709.33    16.26    18.22    14.88     8.040  4776 20.12   nan    1.04 0 0
2M17324642-2716173 4061353377626414080 2.37 4892 -1.04  -506.30    16.99    18.53    15.59     4.476  8869  3.87   nan    1.11 0 0
2M17342717+7435262 1655694362006815488 3.27 4606 -1.07  -968.67    13.63    14.09    13.01     0.000  1405 13.38   nan    1.03 0 1
2M17343424-0434340 4362553210607917696 2.76 4710 -0.11  -293.36    15.69    16.88    14.60     2.468  2995  1.69   nan    1.01 0 0
2M17345303-3233578 4054619006287750016 3.27 4800 -0.23  -329.32    13.64    14.28    12.86    19.415  1116 20.58   nan    0.99 0 0
2M17352867-1042257 4163357545168340992 2.97 4425  0.09  -441.34    15.35    16.64    14.21     2.742  3117 10.20   nan    1.01 0 1
2M17372753-0425598 4368518507866468864 2.64 4761 -0.62  -364.86    15.49    16.59    14.45     2.248  3649  1.51   nan    0.99 0 0
2M17380254-5055424 5946308008596947456 2.95 4862 -0.01  -343.93    14.89    15.51    14.15     0.626  5829  1.87   nan    1.00 0 0
2M17383478-3855471 5961433401626264320 2.97 4501  0.10  -367.83    15.72    17.03    14.43     3.450  3026 11.18   nan    0.96 0 0
2M17384053-5343577 5921386924711056640 3.07 5246 -2.16  -656.44    14.95    15.43    14.30     0.734  2581  1.70   nan    0.95 0 0
2M17390076-0435187 4176347828367774848 2.32 4542 -0.37  -313.56    15.78    16.94    14.72     2.029  5589  1.69   nan    0.99 0 1
2M17390689-5338526 5921760243272816000 2.53 5099 -1.92  -553.84    13.95    14.46    13.27     0.734  2586  1.63   nan    0.92 0 0
2M17391936-5341448 5921759002005352064 2.50 5106 -1.95  -462.65    13.41    13.92    12.73     0.734  2514  1.65   nan    0.97 0 0
2M17392077+7454142 1655751884504624640 3.66 4416 -0.80  -983.10    14.01    14.48    13.38     0.110  1518 14.24   nan    0.98 0 1
2M17400775-0433546 4176357586533601024 2.70 4789 -0.36  -404.13    14.73    15.76    13.72     2.194  2983  1.90   nan    1.03 0 0
2M17401411-5343192 5921747869451870464 2.81 5239 -1.88  -438.93    14.14    14.63    13.46     0.723  2653  1.62   nan    0.94 0 0
2M17401464-5359115 5921367545818306304 2.94 5238 -2.04  -479.49    14.92    15.39    14.27     0.666  3077  1.55   nan    1.02 0 0
2M17401473-5336045 5921754505197188096 2.45 5103 -1.84  -945.56    13.77    14.27    13.10     0.723  2690 95.92   nan    0.95 0 0
2M17401476-5341440 5921748011205814400 2.38 5084 -1.78  -519.98    13.15    13.67    12.45     0.723  2519  1.52   nan    0.96 0 0
2M17401494-5349270 5921745606023740800 2.90 5200 -2.00  -584.99    14.66    15.14    14.01     0.675  2654  1.70   nan    1.01 0 1
2M17402631-5334174 5921754986233453312 2.41 4965 -2.03  -993.49    14.17    14.66    13.50     0.723  2412  2.30   nan    0.99 0 0
2M17402817-5337257 5921754230319277312 2.32 5057 -1.81  -615.27    12.83    13.37    12.13     0.723  2723 14.64   nan    0.92 0 0
2M17402849-5341018 5921748178695430144 2.31 5089 -1.70  -473.90    12.26    12.83    11.54     0.723  2298  1.64   nan    0.94 0 0
2M17403911-5342543 5921745124987625216 2.37 5075 -1.85  -553.33    13.43    13.93    12.74     0.675  2532  1.57   nan    0.98 0 1
2M17405801-5349020 5921742719805810432 2.45 5099 -1.83  -509.25    13.06    13.58    12.38     0.675  2559  2.11   nan    0.95 0 0
2M17410385-5334382 5921753165167178624 2.81 5216 -1.91  -481.76    14.43    14.91    13.76     0.723  2848  1.74   nan    1.03 0 0
2M17411990-5347333 5921743368325949312 3.04 5199 -2.06  -512.58    14.80    15.25    14.15     0.675  2637  1.62   nan    1.02 0 1
2M17412647-5337053 5921752134374980864 2.85 5229 -1.93  -688.29    14.75    15.22    14.09     0.723  2265  4.19   nan    0.96 0 0
2M17413332-5348502 5921696746473644544 2.94 5253 -2.11  -606.92    14.56    15.02    13.92     0.666  2290  2.58   nan    1.03 0 0
2M17413601-5352128 5921696196717821440 3.01 5221 -2.03  -498.05    14.33    14.79    13.69     0.666  2271  1.56   nan    0.97 0 0
2M17414184-3335011 4053881229676627200 2.80 4490 -0.02  -355.05    14.46    16.12    13.15     4.246  2959  9.07   nan    1.14 0 0
2M17420375-5345085 5921702274078957312 2.41 5058 -1.84  -663.24    13.34    13.85    12.67     0.666  2257  1.56   nan    0.97 0 1
2M17434163-2148558 4117284365911538432 2.58 4245  0.19  -347.69    15.97    17.28    14.78     2.450  4147 12.67   nan    0.97 0 0
2M17443395-0633268 4169128228861560320 2.39 4720 -0.45  -302.23    14.03    15.13    12.99     2.331  3714  1.52   nan    1.17 0 1
2M17460395-0006592 4372043237204091904 2.41 4284 -0.45  -330.84    14.37    15.30    13.42     1.124  5708 14.34   nan    1.00 0 1
2M17483435-5152492 5945284225823975936 3.03 4677 -0.07  -287.68    14.26    14.90    13.50     0.655  2766  3.13   nan    1.00 0 0
2M17523679+4925001 1364150130824643584 2.70 4741 -1.01  -347.35    14.17    14.65    13.53     0.165  3596  5.86   nan    1.05 0 1
2M17574483-3306092 4043263044064299392 2.61 4361  0.14  -288.45    14.70    15.85    13.60     2.468  4510 12.49   nan    0.93 0 1
2M17581458-3117333 4044016965468108928 2.71 4556 -0.33  -365.09    15.16    16.29    14.08     2.742  3426  1.73   nan    0.96 0 0
2M17584926-4745080 5953772416919476864 3.05 4519 -0.39  -508.31    12.18    12.83    11.38     0.572  1468 13.05   nan    1.09 0 1
2M17585228-3028476 4044192612495670912 2.61 4370  0.15  -309.84    17.02    18.12    15.63     3.105  7942  5.28   nan    1.10 0 0
2M17585623-2752295 4062754803924695936 2.45 4640 -0.40  -394.78    16.61    17.94    14.99     3.556  8604  7.09   nan    1.15 0 0
2M17591615-2738432 4062794283444362240 2.76 4385 -0.18  -465.06    16.04    17.39    14.82     3.158  5051  7.09   nan    0.96 0 0
2M17595254-2903065 4062360324132080128 2.37 5044 -1.21  -410.20    15.41    15.97    14.33     1.539  9660  2.49   nan    1.51 0 0
2M17595732-3045443 4044126431235022208 2.31 4067  0.21  -333.44    17.28    18.76    15.84     2.485  5712 14.02   nan    1.31 0 1
2M18000425-4836263 6707289283299183104 3.07 4583 -0.60  -327.75    14.47    15.13    13.70     0.586  5579 20.12   nan    1.02 0 1
2M18003331-2855174 4062368909684189568 3.16 4320  0.06  -682.84    13.67    14.49    12.76     1.610  2252  7.92   nan    0.80 0 1
2M18005688-4738082 6719396315071028736 3.58 4815 -0.47  -522.92    13.31    13.82    12.66     0.614   810  5.06   nan    0.98 0 1
2M18010807-2927282 4062288237365075456 2.49 4707 -1.03  -474.38    16.12    16.60    14.58     2.362  5693  1.53   nan    1.16 0 0
2M18011944-0309065 4177551136469449984 2.88 4537 -0.12  -382.81    15.01    16.25    13.90     2.087  3137  7.36   nan    1.01 0 1
2M18012240-0920302 4158334907347019392 3.14 4620 -0.61  -558.06    16.40    17.73    15.24     3.529  2209 12.61   nan    1.03 0 1
2M18012706-2854296 4062458416798110464 2.34 4869 -1.06  -558.73    15.25    16.08    14.21     1.857  5292  1.89   nan    1.13 0 0
2M18012848+5951517 2152680150407953024 3.62 4601  0.01  -573.07    13.55    14.03    12.91     0.192   870 30.65   nan    1.05 0 1
2M18014184+6011596 2152714372707404416 3.26 4852 -0.36  -309.61    13.45    13.93    12.83     0.165  1553  3.48   nan    1.02 0 1
2M18024681-2507114 4065911162510662656 3.06 4497  0.04  -428.97    14.27    15.55    13.14    13.100  2240 11.22   nan    1.04 0 1
2M18032842+6133262 2158891772630002432 3.39 4695 -0.83  -502.31    13.15    13.69    12.47     0.165  3358 21.05   nan    1.10 0 1
2M18033274-0756167 4170972419112878848 3.56 4992 -0.56  -317.88    15.74    16.85    14.69     2.680  1093 15.50   nan    1.02 0 1
2M18033496-0147558 4178165351147777408 3.09 4397 -0.26  -513.33    15.13    16.57    13.94     2.344  2467 16.89   nan    1.03 0 0
2M18034092-3004423 4050197178628973056 2.65 4362 -0.48  -459.56    15.72    16.38    14.49     1.513  4730 12.84   nan   11.45 0 1
2M18034642-3004173 4050197006724137856 3.00 4496 -0.56  -487.09    15.26    16.13    14.25     1.513  4265 17.03   nan    1.18 0 1
2M18041352-3652593 4037124672464998784 2.49 4371 -0.47  -344.62    14.55    15.29    13.70     0.778  5603 10.53   nan    0.89 0 0
2M18041502-0813316 4170542166466338688 3.12 4408  0.07  -529.29    16.40    17.84    15.22     2.910  3402 12.52   nan    0.98 0 1
2M18045616-2555579 4064127033137628672 3.36 4777  0.15  -368.58    15.52    16.56    14.44     8.394  2570  4.60   nan    0.90 0 0
2M18050021-2522250 4065704557416715136 2.93 4703 -0.30  -396.30    17.86 -9999.00 -9999.00 -9999.000 -9999 14.19   nan    1.18 0 0
2M18050473-2928129 4050316475535210624 2.34 4633 -0.95  -346.09    15.39    16.20    14.40     1.725  5465  1.64   nan    0.96 0 0
2M18063400-3740478 4036278396496773888 2.74 4353  0.23  -327.37    15.57    15.82    14.48     0.699  3818  8.66   nan    2.29 0 1
2M18072989-2515311 4065673972956976512 2.87 4526 -0.19  -303.54    18.04    19.36    16.08     5.033  3073 10.73   nan    1.17 0 1
2M18074667-2534469 4064910091600389376 2.65 4355 -0.47  -394.85    15.23    16.48    14.05     2.813  7090 15.58   nan    1.13 0 1
2M18080646+0244373 4468401962362266880 2.41 4565 -0.72  -301.17    15.40    15.46    13.90 -9999.000 -9999  2.36   nan    1.24 0 0
2M18082845-0811183 4158905347719006080 3.11 4704 -0.55  -340.46    17.04    18.61    15.78     3.795  3326 17.13   nan    1.02 0 1
2M18084535-2554372 4064839276102321536 3.32 4762  0.00  -289.38    16.70    17.22    15.05     2.388  6267 13.15   nan    2.17 0 1
2M18084676-0846254 4158797144587602432 2.90 4277 -0.55  -564.58    16.95    18.59    15.68     3.582  4933 19.94   nan    0.92 0 1
2M18090968-2554574 4064839615398934784 2.51 4727 -0.14  -322.58    15.57    16.48    14.48     2.388  2098  1.51   nan    1.19 0 0
2M18091521-1536353 4145906092312542720 2.53 4406 -0.47  -372.41    16.98    18.73    15.60     8.120  2791 11.31   nan    1.07 0 0
2M18092831-0830094 4158834321825557888 2.79 4486 -0.09  -321.61    16.60    18.25    15.35     3.529  3681  9.03   nan    1.03 0 1
2M18095508+0548573 4471831717091340416 3.05 4680 -0.52  -425.01    14.95    15.57    14.20     0.521  2645  4.13   nan    0.97 0 1
2M18101449-2346138 4066288329386201344 3.82 4967 -0.35  -337.25    10.90    11.51    10.18    14.524   235  3.84   nan    1.59 0 0
2M18102420+0646190 4472057185696072576 2.81 4531 -0.27  -341.76    14.91    15.66    14.07     0.768  3678  8.20   nan    0.96 0 1
2M18105518-2329258 4066324372754062336 2.99 4466  0.03  -385.59    13.97    15.40    12.79    10.703  2094 11.98   nan    0.98 0 0
2M18115863-1729409 4095944146511255168 3.21 4430 -0.04  -563.10    20.56 -9999.00 -9999.00 -9999.000 -9999 14.25   nan    1.18 0 1
2M18122515+0130281 4276039138913810688 2.71 4293 -0.17  -444.89    12.16    13.26    11.14     1.592  2186  4.55  8.33    1.15 0 1
2M18132094-1209483 4153805400456213504 3.61 4708  0.16  -357.19    13.78    14.88    12.73    12.985   516 10.00   nan   24.14 0 0
2M18134882-0535134 4172859318518075648 3.05 4337 -0.46  -549.03    14.86    16.08    13.76     2.592  3216 21.74   nan    1.02 0 1
2M18143410-4340446 6721357358469568768 3.04 4582 -0.02  -310.72    12.42    13.09    11.66     0.513  1962 12.14 11.56    0.94 1 1
2M18145127-0911346 4157789618298453504 2.56 4503 -0.74  -393.04    17.08    19.17    15.69     4.874  6122 14.50   nan    0.96 0 0
2M18155258-1759297 4095667520565448960 2.81 4815  0.48  -524.03    20.53    20.32    18.56 -9999.000 -9999  6.42   nan    1.22 0 0
2M18155456-0915061 4157831502812977664 2.79 4129  0.02  -523.29    17.49    19.72    16.10     4.476  3194 17.43   nan    1.05 0 0
2M18160716-0434465 4173588294711362816 3.27 4327 -0.60  -907.74    16.68    17.97    15.55     2.503  2293 15.69   nan    1.08 0 1
2M18162061-2840365 4050610702328922240 2.62 4306  0.14  -299.52    13.37    14.19    12.49     0.982  2414 11.22   nan    0.76 0 1
2M18164344-4258533 6721461949515758080 2.77 4437 -0.21  -410.97    13.57    14.27    12.78     0.420  3451 10.21   nan    1.13 0 1
2M18173282-1721062 4097265385838401792 3.42 4841 -0.14  -314.74    15.15    15.87    14.31    20.370  1258  1.52   nan    1.56 0 0
2M18173337-1635161 4097587847665314304 2.91 4455  0.15  -353.53    16.36    18.34    14.95    21.759  5274  9.14   nan    1.17 0 0
2M18190945+7238196 2266689335726160000 3.16 5001 -0.94  -295.20    12.62    13.09    12.00     0.219  1081  6.97   nan    1.10 1 1
2M18195641-3219588 4045632045005026304 3.47 4920 -0.30  -331.85    13.83    14.37    13.15     0.725  1431 15.95   nan    0.94 0 1
2M18210378-0417354 4269489721803209728 2.84 4602 -0.45  -501.89    17.14    19.02    15.83     4.688  4725  8.11   nan    0.93 0 1
2M18211837-1259350 4152669501874845056 2.64 4410 -0.02  -298.01    15.25    17.35    13.86    13.339  2695 11.22   nan    1.19 0 1
2M18271365-1203399 4153211835977704704 2.48 4256  0.28  -288.32    20.69 -9999.00 -9999.00 -9999.000 -9999  7.46   nan    1.19 0 1
2M18275890-1045291 4155697659987426304 2.70 4423  0.19  -294.57    15.89    18.09    14.48    18.460  2723 10.20   nan    1.05 0 1
2M18280032+0249443 4277184486441601024 2.60 4288  0.04  -331.27    13.93    15.17    12.83     2.512  3550 11.30   nan    1.01 0 1
2M18281273-1128094 4153338795208924288 2.50 4247 -0.06  -401.49    19.59 -9999.00 -9999.00 -9999.000 -9999 13.99   nan    1.02 0 0
2M18304432-1041396 4154962254190894336 2.82 4646 -0.41  -367.67    17.59    19.26    16.25    18.044  2802  1.62   nan    0.95 0 0
2M18311722-0846115 4156545344773430272 2.80 4720 -0.44  -292.59    16.72    18.25    15.50    16.602  3205  4.07   nan    1.07 0 0
2M18320750+1644160 4522354482546654976 3.21 4795 -0.73  -325.79    14.18    14.92    13.35     0.823  3714 19.93   nan    1.05 0 0
2M18320880-0643182 4255977376733865856 3.08 4571 -0.49  -332.78    17.76    19.63    16.34     8.500  2452 14.63   nan    0.95 0 0
2M18343477-3400164 6735001473136033792 3.22 4396 -0.11  -654.42    14.79    15.46    14.01     0.465  2648  8.68   nan    0.97 0 1
2M18345993-2344538 4077515820620055040 2.31 4966 -1.57  -626.20    14.42    15.02    13.66     1.079  2611  1.62   nan    0.89 0 0
2M18350187-2352211 4077509635866902912 2.33 4972 -1.45  -355.74    14.36    15.04    13.56     1.238  2827  1.75   nan    0.85 0 0
2M18351361-2348237 4077511731810982016 2.36 4896 -1.66  -577.85    14.55    15.19    13.78     1.238  3640  4.03   nan    0.90 0 0
2M18354109-2356392 4077495960689102976 2.37 5021 -1.52  -362.91    14.35    14.98    13.57     0.672  3313  1.91   nan    0.95 0 0
2M18354967-2352095 4077498812547466752 2.45 4991 -1.54  -514.35    13.99    14.64    13.17     0.672  3817 13.94   nan    1.06 0 0
2M18355400-2416527 4076731868814590848 2.78 4811 -0.85  -298.66    15.05    15.84    14.15     1.141  3109 11.98   nan    0.99 0 0
2M18355596-2354555 4077497335078570624 2.45 5067 -1.54  -817.44    14.15    14.81    13.35     0.672  3328  2.87   nan    0.93 0 0
2M18360643-2400423 4077493040110915968 2.34 5023 -1.84  -632.87    14.40    15.01    13.63     0.672  3365  2.52   nan    0.86 0 0
2M18360909-2353260 4077497811719981440 2.31 5001 -1.60  -476.88    13.79    14.44    12.98     0.310  2903  2.16   nan    1.02 0 0
2M18361047-1316159 4104690697166753792 2.81 4310  0.04  -423.57    16.33    17.49    15.16     3.184  7520 12.58   nan    1.69 0 1
2M18362554-2352384 4077588766330992384 2.41 5033 -2.04  -493.60    14.45    14.52    13.33     0.310  4667  2.03   nan    1.62 0 0
2M18362572-2350547 4077589242983764864 2.32 4965 -1.67  -478.88    13.97    14.57    13.14     0.310 12606 15.85   nan    1.92 0 0
2M18362632-3511032 6733859806430748928 3.40 4283 -0.17  -806.51    14.57    15.28    13.75     0.421  2303 16.01   nan    0.95 0 1
2M18362687-2406101 4076740901044085760 2.37 5117 -1.50  -439.68    13.52    14.19    12.73     1.097  3907  4.87   nan    1.13 0 0
2M18362856-2355408 4077587628084619648 2.36 4958 -1.86  -428.28    14.81    15.33    13.91     0.672  7053  1.82   nan    1.30 0 0
2M18364306-2400241 4076742447232847616 2.34 4988 -1.54  -384.03    14.58    15.21    13.80     1.097  3036  1.67   nan    0.99 0 0
2M18365312-2350326 4077589758380300672 2.38 5022 -1.64  -685.55    14.67    15.31    13.88     0.902  4271  2.36   nan    0.98 0 0
2M18372719-0023198 4272518124717429504 2.66 4410  0.00  -289.05    16.27    18.45    14.87    12.304  3787 10.37   nan    0.99 0 0
2M18401992+1849419 4524484992487067392 3.80 4710 -0.05  -504.76    15.20    15.86    14.41     0.823  1934 13.13   nan    1.00 0 1
2M18431847+4306586 2116858199016450688 2.68 4578 -0.63  -321.75    12.49    13.09    11.78     0.192  2315  9.01 16.56    1.06 1 0
2M18443474+4717209 2119223935721906944 3.58 4884 -0.18  -302.62    13.83    14.34    13.17     0.110  1115  1.51   nan    1.29 0 0
2M18450325-0317120 4258590301704837248 3.27 4615 -0.47  -679.38    15.19    16.66    13.99    22.042   772 11.40   nan    0.92 0 1
2M18452506-0139414 4259950500660773760 2.92 4326 -0.22  -555.30    17.34    19.73    15.70    20.264  3942 16.59   nan    1.67 0 1
2M18454054-3010197 6737379171364469248 2.99 4305 -0.47  -532.59    15.45    16.21    14.59     0.521  6071 22.10   nan    0.93 0 0
2M18470628+4340344 2105255190248353792 3.25 4325  0.11  -651.90    10.97    11.64    10.20     0.192   629 12.33  8.87    0.88 1 0
2M18480250-3016000 6761337559763624320 3.02 4598 -0.63  -411.55    14.16    14.83    13.38     0.548  4326 13.78   nan    0.88 0 0
2M18481752-2852369 4071411602543367680 3.75 4640 -0.51  -610.54    12.21    12.85    11.47     0.576  1537 18.29   nan    1.02 0 0
2M18482270+5932426 2156130963355991424 2.90 4891 -0.50  -303.33    12.03    12.52    11.41     0.082  1196  1.51  6.59    1.71 0 0
2M18483119+4601566 2119088420914217088 3.75 4721 -0.03  -555.00    13.68    14.19    13.03     0.165  1069  7.94   nan    1.00 0 1
2M18484292-0155472               -9999 2.60 4453  0.15  -360.22 -9999.00 -9999.00 -9999.00 -9999.000 -9999  6.57   nan     nan 0 1
2M18485947+0133583 4279054373449328384 3.00 4651 -0.11  -304.05    18.44    21.82    16.86     9.924  2274 11.04   nan    1.20 0 1
2M18515878+0013462 4266280114263721088 2.81 4428 -0.02  -410.58    17.51    19.57    15.97 -9999.000 -9999  8.63   nan    0.94 0 1
2M18522161-2616450 4073810603794145920 2.45 4314 -0.57  -356.89    14.43    15.29    13.53     0.877  5105 13.74   nan    0.98 0 0
2M18525864-0031500 4266086011757817472 2.93 4481  0.12  -287.21    17.42    18.87    15.94    11.446  3180 10.09   nan    0.96 0 1
2M18531386-0942286 4203157701488203136 2.50 4628 -0.17  -547.85    15.80    16.71    14.83     1.380  4304  2.43   nan    1.11 0 1
2M18532620+3031228 2041535807059367808 3.51 4429 -0.37  -730.28    12.15    12.84    11.36     0.439  1569 22.73 16.52    0.96 1 1
2M18533085+4630135 2107457546397614976 2.77 4303  0.17  -419.94    12.86    13.54    12.08     0.329  2082  6.60  8.65    1.13 1 0
2M18544520-2524374 4074005320430827648 2.72 4562 -0.41  -333.74    14.15    14.91    13.31     0.823  2955  5.13   nan    1.08 0 1
2M18570209+0024158 4266614876852021376 2.93 4606 -0.02  -288.50    17.83    19.63    16.16     9.323  3866 12.65   nan    1.81 0 1
2M18571304-2540235 4073939349730801536 2.89 4327 -0.55  -769.12    14.48    15.04    13.77     0.686  1907 16.48   nan    1.01 0 0
2M18574238+1610330 4508001320335046144 3.79 4264  0.01  -812.67    13.32    14.11    12.46     1.689   624 11.99   nan    1.14 0 1
2M18574324+4435558 2106720152052664448 3.68 4580 -0.21  -594.96    12.67    13.11    12.09     0.137  1173 12.68  8.35    0.91 1 0
2M18575209-0535242 4254108241329333504 2.71 4306 -0.11  -440.05    13.11    14.12    12.12     1.619  3448 14.70   nan    1.01 0 1
2M18591909+4012547 2103380179325157504 2.91 4746 -0.10  -336.29     9.51     9.94     8.94     0.384   593  5.23  7.63    2.09 1 0
2M19023611+4248317 2105717809765706752 3.79 4814 -0.08  -399.26    11.95    12.40    11.37     0.219   566 10.22 19.88    0.96 1 1
2M19024611-1012050 4202477687872693632 2.56 4401 -0.09  -288.92    15.10    15.96    14.19     1.106  6112  8.30   nan    0.98 0 1
2M19042334-2134330 4081664445393167104 3.48 4649  0.00  -381.43    11.18    11.84    10.43     0.521   589 12.08 17.81    0.80 0 1
2M19052715+4422517 2106098068990306304 2.92 4630 -0.41  -297.41     9.87    10.44     9.20     0.165   697 11.76   nan    0.90 0 0
2M19062705+4811320 2131133154180812160 3.39 4503  0.06  -564.39    12.36    12.97    11.62     0.137  1874 13.04   nan    1.07 0 0
2M19064006+4211186 2105441591829124864 2.93 4567 -0.65  -316.03    12.30    12.92    11.56     0.192  2584 18.32   nan    0.97 0 0
2M19081446+3242309 2043315714532682496 3.44 4810 -0.11  -300.70    14.58    15.03    13.78     0.329  1313  1.62   nan    5.19 0 0
2M19090263+4854090 2131246098940256256 3.46 4827 -0.54  -430.31    12.62    13.19    11.92     0.192  2375 15.97   nan    1.06 1 0
2M19090865-6009251 6632369931064669440 2.74 5178 -1.30  -558.76    14.05    14.51    13.42     0.179  5447  1.59   nan    1.00 0 0
2M19091982-5957091 6632386977796837120 2.72 5175 -1.38  -487.97    14.14    14.59    13.53     0.189  3665  1.61   nan    1.06 0 0
2M19093295-5957338 6632386836054558080 2.89 5261 -1.34  -473.61    14.61    15.04    14.01     0.189  4788  1.65   nan    1.00 0 0
2M19093571+4930362 2132809192158414464 3.74 4684 -0.21  -599.02    11.03    11.56    10.38     0.137   326 10.73 16.18    1.03 1 1
2M19094430-6015004 6632321350698092672 2.77 5158 -1.35  -600.07    14.44    14.89    13.82     0.192  4408  1.61   nan    0.98 0 0
2M19094601+4132345 2102361859761701248 3.56 4676  0.08  -474.85    12.75    13.27    12.03 -9999.000 -9999  5.54   nan     nan 0 0
2M19095219-5957438 6632376532436296832 2.38 5004 -1.37  -393.99    13.33    13.82    12.68     0.189  3601  1.59   nan    1.00 0 0
2M19095404-5959258 6632376253255146112 2.38 5024 -1.32  -488.06    13.31    13.81    12.66     0.189  3354  1.52   nan    0.98 0 0
2M19100502-5957391 6632376394991970816 2.81 5310 -1.33  -454.21    14.53    14.96    13.92     0.189  4456  1.62   nan    1.02 0 0
2M19101146-1618107 4088846597099862528 2.31 4902 -1.55  -376.83    14.69    15.26    13.98     0.548  5524  3.25   nan    1.00 0 0
2M19101819-2203269 4081140738568243840 3.46 4817 -0.15  -332.26    14.03    14.64    13.30     0.548   990  1.54   nan    0.90 0 0
2M19101951-6000301 6632375256822737024 2.37 5014 -1.41  -458.01    13.41    13.90    12.76     0.189  4368  1.51   nan    1.03 0 0
2M19102016-5955071 6632377013472865664 2.84 5378 -1.32  -542.98    13.68    14.16    13.05     0.182  3913  3.68   nan    1.06 0 1
2M19102258-5954055 6632377116551779968 2.78 5184 -1.39  -479.12    14.61    15.00    13.98     0.182  4354  1.75   nan    0.97 0 0
2M19102316-6007047 6632370794360245888 2.73 5126 -1.32  -458.86    13.99    14.44    13.36     0.192  3845  1.78   nan    1.03 0 1
2M19102705-6008405 6632323721516868992 2.41 4974 -1.38  -343.10    13.88    14.35    13.25     0.192  4915  1.75   nan    0.99 0 0
2M19103139-6001326 6632372615425794560 2.79 5171 -1.42  -506.55    14.37    14.80    13.75     0.189  4098  1.52   nan    0.99 0 0
2M19103630-5948133 6638394915488006144 2.34 4997 -1.42  -356.99    13.59    14.08    12.95     0.182  4553  1.73   nan    0.99 0 0
2M19103649-5956076 6632376120119726976 2.52 5063 -1.34  -453.59    13.75    14.22    13.11     0.182  3629  1.59   nan    1.04 0 0
2M19104123-6004367 6632371309755397888 2.42 5027 -1.34  -422.60    13.47    13.95    12.83     0.192  4375  1.91   nan    1.04 0 0
2M19104230-5956348 6632376051399692544 2.66 5200 -1.36  -468.05    13.83    14.29    13.19     0.182  3579  0.00   nan    1.13 0 0
2M19104380-5959416 6632372748565154560 2.43 4996 -1.54  -473.99    13.87    14.25    13.18     0.182  6397  1.64   nan    7.43 0 0
2M19104626-2126365 4081335970601320064 2.52 4565 -0.95  -393.38    14.49    15.18    13.69     0.548  6011 17.04   nan    0.99 0 0
2M19104899-5958032 6632375806581891584 2.36 4928 -1.46  -370.82    13.41    13.85    12.72     0.182  3384  1.63   nan    1.12 0 0
2M19105019-5959591 6632372546699638144 2.32 4985 -1.34  -405.03    13.31    13.75    12.63     0.182  4698  1.83   nan    1.11 0 1
2M19105045-0652223 4205074386411380864 3.60 4565 -0.78  -837.16    15.55    16.46    14.60     1.123  8886 22.43   nan    0.98 0 1
2M19105193-5958470 6632372787217853696 2.57 5096 -1.45  -396.10    15.52 -9999.00 -9999.00 -9999.000 -9999  2.34   nan    2.96 0 0
2M19105230-5957423 6632375806581902464 2.36 4960 -1.40  -351.63    13.40    13.84    12.73     0.182  4689  1.83   nan    1.08 0 1
2M19105237-6001552 6632371717772910464 2.97 5519 -1.28  -433.77    13.43    13.90    12.78     0.181  4108  1.71   nan    1.04 0 1
2M19105638-5948053 6638394262652963072 2.50 4994 -1.45  -376.74    13.83    14.30    13.19     0.182  3762  1.70   nan    1.02 0 0
2M19110793-5957591 6638377422082475776 2.40 5017 -1.34  -393.61    13.31    13.79    12.66     0.182  7318  1.65   nan    5.60 0 1
2M19111022-5959484 6638376601747185280 2.34 4969 -1.37  -369.95    13.42    13.91    12.77     0.181  5095  1.82   nan    1.05 0 0
2M19111291-6005115 6638329013508268800 2.82 5125 -1.39  -356.39    14.52    14.95    13.91     0.181  4268  1.65   nan    1.07 0 0
2M19111849-5959417 6638376631808524800 2.38 4975 -1.36  -415.27    13.37    13.85    12.72     0.181  3727  2.41   nan    0.99 0 0
2M19112497-6002308 6638329357105647232 2.74 5118 -1.33  -338.31    14.07    14.52    13.45     0.181  4350  4.81   nan    0.97 0 0
2M19112972-2216518 4081142044239399168 3.40 4915 -0.30  -296.95    14.61    15.19    13.89     0.466  1734  1.76   nan    1.05 0 0
2M19113192-5958371 6638377048425224832 2.36 4954 -1.46  -354.93    13.46    13.94    12.81     0.181  4123  2.01   nan    1.04 0 0
2M19113210-5942199 6638397114511225472 2.69 5164 -1.39  -387.65    14.12    14.58    13.50     0.181  3756  2.83   nan    1.07 0 0
2M19113265-6000021 6638376773545734272 2.37 4972 -1.34  -536.22    13.20    13.70    12.55     0.181  3516  1.73   nan    1.14 0 1
2M19113940-5948594 6638382438601939200 2.73 5126 -1.45  -392.92    14.59    15.03    13.99     0.182  3786  5.93   nan    1.01 0 1
2M19114339-1117121 4198438838049825152 2.79 4491 -0.16  -346.98    14.90    15.72    14.02     1.026  4013  6.37   nan    0.96 0 0
